"question_id","user_id","sms_guru_id","category_main_id","question","description","tags","categories","url","rating_count_positive","rating_count_negative","answer_count","reported","answered","active","deleted","seo_locked","editor_locked","editor_id","created_at","updated_at"
"15741","0","0","26","Was bedeuted der name Lee","","Lee","Namensbedeutung","namensforschung/namensbedeutung/was-bedeuted-der-name-lee","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-12 13:11:00","2010-05-06 19:20:12"
"17961","0","0","59","Wie alt war das jüngste paar als es ein kind bekam ?","","jüngste, paar, eltern, gladbach, tochter","Schwangerschaft","liebe-beziehung/schwangerschaft/wie-alt-war-das-juengste-paar-als-es-ein-kind-bekam-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-12-28 00:16:47","2010-06-07 16:16:40"
"13135","0","0","24","lieber sms guru Wie viel coffeshops gibts noch in amsterdam oder allgemeim in holland","","Holland, Coffeshops","Regionales","alltag/regionales/lieber-sms-guru-wie-viel-coffeshops-gibts-noch-in-amsterdam-oder-allgemeim-in-holland","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-05-06 02:02:15","2010-04-21 11:18:34"
"4659","0","70024","N","Wars kann man tun wenn man weichen bis flüssigen stuhlgang haben will also ohne abführmittel sondern hausmittel?","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","10","2010-04-05 19:30:19","2010-04-08 18:03:04"
"18716","0","0","70","Wer war Berthold Brecht?","","Berthold, Brecht, dramatiker, Dreigroschenoper","Prominente","stars-promis/prominente/wer-war-berthold-brecht-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2010-02-25 21:59:00","2010-06-15 18:07:53"
"10491","0","0","61","Haben wir eine zweite chance verdient?","","iebe, Partnerschaft, Freundschaft, Freundin, Freund","Partnerschaft","liebe-beziehung/partnerschaft/haben-wir-eine-zweite-chance-verdient-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","8","2008-10-26 08:11:23","2010-04-12 19:22:42"
"253","0","65584","47","gegen wem hat der tsv djk Johanniskirchen sein nächstes fußballspiel?","","tsv djk Johanniskirchen, Fussball, Spieltag, Liga","Sport","freizeit-sport/sport/gegen-wem-hat-der-tsv-djk-johanniskirchen-sein-naechstes-fussballspiel-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 16:48:28","2010-03-31 19:22:45"
"20826","0","0","47","wer wird weltmeister?","","Fussbakll, WM, Weltmeister, Favorit, Spanien, Italien, Brasilien, Deutschland, Südafrika, 2010, Finale","Sport","freizeit-sport/sport/wer-wird-weltmeister-","0","0","4","0","0","1","0","1","0000-00-00 00:00:00","27","2010-06-15 14:54:53","2010-06-26 19:50:35"
"20829","0","0","47","wer wird Fußballweltmeister 2010 ?","","Weltmeister, Fussball, 2010, WM","Sport","freizeit-sport/sport/wer-wird-fussballweltmeister-2010-","0","0","4","0","0","1","0","0","0000-00-00 00:00:00","27","2010-06-15 16:21:33","2010-06-26 22:22:13"
"16745","0","0","26","Was bedeutet der name beverly?","","Beverly","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-name-beverly-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-09-27 00:42:00","2010-05-31 14:21:03"
"18709","0","0","46","Wo genau ist der europapark?","","Europapark, Rust, Ferienpark","Urlaub & Reisen","freizeit-sport/urlaub-reisen/wo-genau-ist-der-europapark-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","16","2010-02-25 16:30:39","2010-06-15 17:11:18"
"6942","0","72307","23","Wie hiess die serie mit patrick bach hardy krüger tina ruland sabine postel","","Serie, Nicht, von, schlechten, eltern","Film & Fernsehen","film-musik/film-fernsehen/wie-hiess-die-serie-mit-patrick-bach-hardy-krueger-tina-ruland-sabine-postel","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2010-04-06 07:25:42","2010-04-10 21:56:24"
"19144","0","0","61","Woran merke ich dass es wahre liebe ist?","Führe deine Frage weiter aus:","Liebe","Partnerschaft","liebe-beziehung/partnerschaft/woran-merke-ich-dass-es-wahre-liebe-ist-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","16","2010-04-13 18:09:12","2010-06-17 16:47:00"
"20572","0","0","26","Was bedeutet der Name Sandra ?","","Sandra, Name, Bedeutung, Herkunft","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-name-sandra-","0","0","1","0","0","1","0","1","0000-00-00 00:00:00","16","2010-06-04 12:53:36","2010-06-26 01:03:41"
"19822","0","0","56","ist der ipod toch kratz fest ?","","Ipod, touch, kratzfest, bildschirm","Technik","wissen/technik/ist-der-ipod-toch-kratz-fest-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","13","2010-05-09 23:10:07","2010-06-22 17:05:49"
"20126","0","0","24","warum könnt ihr die frage nicht beatworten wer die single single gemacht hat?","","Single, frage, beantworten","Regionales","alltag/regionales/warum-koennt-ihr-die-frage-nicht-beatworten-wer-die-single-single-gemacht-hat-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","13","2010-05-21 13:05:02","2010-06-24 14:06:20"
"10532","0","0","37","Was ist die stelle bei mann und frau die die ganz leicht zu erregen sind","","Sex, Mann, Frau, Erotikzonen, Erotik","Sexualität","mensch-koerper/sexualitaet/was-ist-die-stelle-bei-mann-und-frau-die-die-ganz-leicht-zu-erregen-sind","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","8","2008-10-26 09:34:10","2010-04-12 19:41:53"
"14942","0","0","26","Was bedeutet der nachname hindel","","Hindel","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-nachname-hindel","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-07-31 01:39:00","2010-05-04 11:34:34"
"19867","0","0","61","warum dauert die verliebte phase immer nur so kurz bei mir?","","verliebte, phase, kurz","Partnerschaft","liebe-beziehung/partnerschaft/warum-dauert-die-verliebte-phase-immer-nur-so-kurz-bei-mir-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2010-05-11 21:08:51","2010-06-22 17:40:21"
"4905","0","70270","31","Wo liegt Purfing?","","Ortsteil, Bayern, Gründung","Geographie","schule/geographie/wo-liegt-purfing-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","8","2010-04-05 20:35:37","2010-04-08 19:38:56"
"10425","0","0","N","Hast titdn","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","9","2008-10-25 09:50:05","2010-04-12 18:44:19"
"3422","0","68793","24","Von wann bis wann  spielte der asv durlach in der oberliga?","","asv durlach , Oberliga, Dauer, Statistik","Regionales","alltag/regionales/von-wann-bis-wann-spielte-der-asv-durlach-in-der-oberliga-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-04-01 01:25:18","2010-04-07 15:31:48"
"9745","0","0","N","11880 Fehlläufer","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","13","2009-10-28 15:02:00","2010-06-02 17:52:23"
"18495","0","0","33","Wer ist der gefährlichste Killer aller Zeiten?","","Killer, Mörder, gefährlichster","Geschichte","schule/geschichte/wer-ist-der-gefaehrlichste-killer-aller-zeiten-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","23","2010-02-14 17:23:00","2010-06-15 02:48:22"
"10124","0","0","27","Woher kommt der name thomas?","","thomas","Namensherkunft","namensforschung/namensherkunft/woher-kommt-der-name-thomas-","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","10","2009-03-04 16:58:28","2010-04-16 16:11:01"
"3330","0","68701","47","wer ist der beste spieler von washington capitals?","","beste, spieler, washington, capitals","Sport","freizeit-sport/sport/wer-ist-der-beste-spieler-von-washington-capitals-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-04-01 00:20:22","2010-04-07 15:21:12"
"18321","0","0","39","Wieviele Menschen sind natürlich blond?","","blond, wie viele, Menschen, weltweit","Aussehen","mensch-koerper/aussehen/wieviele-menschen-sind-natuerlich-blond-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2010-01-17 21:58:00","2010-06-14 11:56:02"
"1651","0","67012","53","Wie viele ameisen passen in einen jeep?","","wie, viele, ameisen, jeep","Weltrekorde","wissen/weltrekorde/wie-viele-ameisen-passen-in-einen-jeep-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 16:49:18","2010-04-06 14:49:08"
"11673","0","0","80","Was ist FISTING?","","Fisting, Fausten","Sex-Lexikon","adult/sex-lexikon/was-ist-fisting-","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","5","2008-12-01 17:15:01","2010-04-15 11:48:58"
"9621","0","0","48","Deine Frage:was ist das materialistische menschenbild","Details:","materialistische menschenbild","Kunst","wissen/kunst/deine-frage-was-ist-das-materialistische-menschenbild","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2010-04-10 14:05:04","2010-06-17 14:42:08"
"5915","0","71280","N","Welche TV-Sendung der letzten 14 Tage hat über eine zukünftige Rückwanderung von Arbeitsprozessen von China nach Europa wegen starker Rohstoffverteurung und neuer Verfahren, wie dem Laser-Sinter-Verfahren der Fraunhofer-Gesellschaft, berichtet, das auch die priswerte Herstellung von Kleinserien in Europa ermöglicht ?","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","7","2010-04-06 02:00:38","2010-04-09 13:52:31"
"13102","0","0","29","Was ist ein werdegang?","","Werdegang","Wortbedeutung","literatur-sprache/wortbedeutung/was-ist-ein-werdegang-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-05-05 14:33:00","2010-04-21 10:46:32"
"6591","0","71956","N","emergenci room","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","10","2010-04-06 05:15:49","2010-04-10 18:35:05"
"2405","0","67776","70","Wie schnell ist der schuss von roberto carlos","","Fussball, Torschuss, Schuss, Geschwindkeit","Prominente","stars-promis/prominente/wie-schnell-ist-der-schuss-von-roberto-carlos","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 20:00:16","2010-04-07 00:23:38"
"19412","0","0","42","bin ich mit 1,42m und 37kg magersüchitig?","","magersüchtig, dünn, bullemie","Gesundheit","mensch-koerper/gesundheit/bin-ich-mit-1-42m-und-37kg-magersuechitig-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","22","2010-04-20 19:31:35","2010-06-19 15:09:59"
"11086","0","0","N","Wo kann mann eine leiche verstecken so das sie niemand findet","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","9","2008-11-05 18:54:43","2010-04-13 21:22:18"
"20588","0","0","73","ist will smith moslam","","Will, Smith, Moslem","Filmstars/Schauspieler","stars-promis/filmstars-schauspieler/ist-will-smith-moslam","0","0","2","0","0","1","0","0","0000-00-00 00:00:00","16","2010-06-04 22:28:06","2010-06-26 02:31:44"
"4279","0","69644","56","Warum haben Autobahnen den kürzel wie A45","","Abkürzungen, Autobahnen, Entstehung","Technik","wissen/technik/warum-haben-autobahnen-den-kuerzel-wie-a45","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-04-05 17:20:30","2010-04-07 21:00:44"
"17352","0","0","72","Eazy-e","","Eazy-e, Eric, Wright, Rapper","Popstars","stars-promis/popstars/eazy-e","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-09-15 21:42:00","2010-05-31 11:05:47"
"20994","0","0","N","was ist der unterschied zwischen brünett und braun?","","N","N","was-ist-der-unterschied-zwischen-bruenett-und-braun-","0","0","1","0","0","1","0","1","0000-00-00 00:00:00","0","2010-06-22 22:14:23","2010-06-26 04:39:18"
"18032","0","0","57","Können organische wesen ,wie z.b. Vögel , die schallmauer durchbrechen?","","schallmauer, durchbrechen, organisch, vögel","Tiere","wissen/tiere/koennen-organische-wesen-wie-z-b-voegel-die-schallmauer-durchbrechen-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-12-30 00:35:07","2010-06-07 17:24:05"
"17541","0","0","51","Was will ich wissen?","","wissen, fun","Psychologie","wissen/psychologie/was-will-ich-wissen-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-10-25 01:38:04","2010-06-02 17:39:47"
"17349","0","0","70","Wie alt ist anne will","","Anne, Will, Alter, Geburtstag, Journalistin","Prominente","stars-promis/prominente/wie-alt-ist-anne-will","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-09-21 01:15:00","2010-05-31 12:38:15"
"17893","0","0","38","Was kann man gegen Übelkeit machen?","","gegen, Überlkeit, MCP Tropfen, Mittel","Medizin & Krankheit","mensch-koerper/medizin-krankheit/was-kann-man-gegen-uebelkeit-machen-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-12-21 15:40:00","2010-06-07 14:41:15"
"20130","0","0","24","Sind Fischers Fritzes gefischten Fische wirklich frisch?","","Fischers Fische","Regionales","alltag/regionales/sind-fischers-fritzes-gefischten-fische-wirklich-frisch-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","5","2010-05-21 15:55:52","2010-06-24 14:09:22"
"21096","0","0","N","Was ist der sinn des Lebens ?","Mein Leben","N","N","was-ist-der-sinn-des-lebens-21096","0","0","1","0","0","1","0","1","0000-00-00 00:00:00","0","2010-06-27 20:45:16","2010-06-27 22:08:16"
"16894","0","0","70","Welche stars haben am 31.10geburtstag ?","","31.10., Geburtstag, Oktober","Prominente","stars-promis/prominente/welche-stars-haben-am-31-10geburtstag-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-09-23 00:32:00","2010-05-31 12:52:56"
"21085","0","0","N","wieso kann sie nach unserem kuss nicht mehr einschlafen?","","N","N","wieso-kann-sie-nach-unserem-kuss-nicht-mehr-einschlafen-","0","0","1","0","0","1","0","1","0000-00-00 00:00:00","0","2010-06-27 02:45:39","2010-06-27 03:32:06"
"14911","0","0","73","Wieso haben zac efron und vanessa hudgens den spitzname zanessa","","Zac Effron, Vanessa, Zanessa","Filmstars/Schauspieler","stars-promis/filmstars-schauspieler/wieso-haben-zac-efron-und-vanessa-hudgens-den-spitzname-zanessa","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-07-31 00:46:05","2010-05-04 10:56:46"
"19818","0","0","20","Wann kommt das neue Linkin Park Album raus?","","Linkin Park, Album, erscheint","Musik-Bands","film-musik/musik-bands/wann-kommt-das-neue-linkin-park-album-raus-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2010-05-09 21:47:49","2010-06-22 17:02:22"
"11759","0","0","67","Wird der world of warcraft kinofilm mit echten menschen oder computer animiert?","","WoW, World of Warcraft","Spielekonsolen","games-spiele/spielekonsolen/wird-der-world-of-warcraft-kinofilm-mit-echten-menschen-oder-computer-animiert-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2008-12-11 08:37:09","2010-04-15 13:36:53"
"16431","0","0","29","Was ist eine Bitch ?","","bitch","Wortbedeutung","literatur-sprache/wortbedeutung/was-ist-eine-bitch-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-28 21:05:00","2010-05-26 14:35:03"
"15580","0","0","61","Andrea und Jan","","Liebe, Name, Beziehung","Partnerschaft","liebe-beziehung/partnerschaft/andrea-und-jan","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-08-05 23:50:00","2010-05-05 20:08:21"
"14332","0","0","72","Was singt Maite Kelly am 14.8.2009 in Wilhelmshaven","","Maite Kelly, kelly family","Popstars","stars-promis/popstars/was-singt-maite-kelly-am-14-8-2009-in-wilhelmshaven","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-07-24 22:00:00","2010-04-29 14:22:29"
"19276","0","0","33","wer war der gründer der faschistischen partei in italien?","","faschistisch, partei, italien, gründer, mussolini, pnf","Geschichte","schule/geschichte/wer-war-der-gruender-der-faschistischen-partei-in-italien-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","13","2010-04-16 12:19:48","2010-06-18 15:35:13"
"12870","0","0","70","Auf was für frauen steht Criss angel?","","criss, angel, frauen","Prominente","stars-promis/prominente/auf-was-fuer-frauen-steht-criss-angel-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","10","2009-04-14 21:55:00","2010-04-18 17:32:10"
"15262","0","0","26","Woher stammt der Name Marn und was bedeutet er?","","Bedeutung, Herkunft, Name, Marn","Namensbedeutung","namensforschung/namensbedeutung/woher-stammt-der-name-marn-und-was-bedeutet-er-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-08-02 01:27:40","2010-05-05 17:30:16"
"15999","0","0","37","Wie nennt man jemanden, der Sex mit Gott hat ?","","Sex, Gott","Sexualität","mensch-koerper/sexualitaet/wie-nennt-man-jemanden-der-sex-mit-gott-hat-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-18 10:35:00","2010-05-10 15:51:18"
"10657","0","0","N","Wie sind die Lottozahlen für diesen Samstag","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","7","2008-10-30 15:19:04","2010-04-13 12:48:37"
"6482","0","71847","38","Meine vorhaut ist zu eng und ich habe angst,mich beschneiden zu lassen.gibt es auch andere möglichkeiten?","","vorhaut, eng, angst, beschneiden, möglichkeiten","Medizin & Krankheit","mensch-koerper/medizin-krankheit/meine-vorhaut-ist-zu-eng-und-ich-habe-angst-mich-beschneiden-zu-lassen-gibt-es-auch-andere-moeglichkeiten-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","10","2010-04-06 05:15:30","2010-04-10 16:35:38"
"16528","0","0","26","was bedeutet der name saskia und wann ist namenstag?","","Saskia, Namenstag","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-name-saskia-und-wann-ist-namenstag-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-30 19:17:00","2010-05-26 15:39:38"
"15973","0","0","26","Was bedeutet der name valdrin und wo kommt er her?","","Valdrin","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-name-valdrin-und-wo-kommt-er-her-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-17 12:42:00","2010-05-10 15:17:40"
"18504","0","0","56","Gibt es eine mathematische formel fürs autoeinparken","","Parken, Einparken, Formel","Technik","wissen/technik/gibt-es-eine-mathematische-formel-fuers-autoeinparken","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","23","2010-02-15 11:50:26","2010-06-15 03:02:52"
